customer_id,customer_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,clv_historical,clv_predicted,tenure_years,purchase_freq_per_year,avg_order_value,favorite_category,last_product_purchased,top_purchase_channel,total_units,last_purchase_date,first_purchase_date,total_sessions,avg_pages_per_session,avg_time_on_site,cart_adds,days_since_last_session,total_tickets,avg_csat,avg_resolution_hours,escalation_rate,total_touches,open_rate,conversion_rate,churned,segment,segment_name,churn_probability,predicted_churn,recommended_product,recommendation_score
C100883,Amara Lopez,North America,Mexico,Individual,2023-03-02,In-Store,1,16.0,6.0,877.89,1,2,3,123.0,6.0,877.89,434.82,3.45242984257358,1.7379064234734338,87.789,Apparel,Running Shoes,Online,11.0,2026-07-29,2025-04-06,3.0,7.0,6.966666666666666,1.0,188.0,2.0,3.0,24.75,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.0018,0,Winter Jacket,0.7745
C100884,Robert Jackson,APAC,Singapore,Individual,2025-07-11,Online,0,399.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.0924024640657084,0.0,0.0,,,Online,0.0,,,4.0,5.5,4.45,0.0,35.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.0,0.0,1,0,Lost / Dormant,0.9992,1,Yoga Mat,0.0045
C100885,Elena Taylor,North America,Mexico,Individual,2022-09-10,In-Store,0,414.0,3.0,689.95,5,3,3,533.0,11.0,689.95,328.32,3.926078028747433,0.7641213389121339,172.4875,Electronics,Skincare Set,In-Store,5.0,2025-06-26,2024-01-15,15.0,7.733333333333333,8.0,0.0,208.0,1.0,2.0,10.7,0.0,3.0,0.6666666666666666,0.0,1,2,Regular Customers,0.9748,1,4K Smart TV 55in,0.9497
C100886,Yuki Miller,APAC,Australia,Individual,2022-02-23,Online,1,29.0,10.0,1310.89,1,1,2,112.0,4.0,1310.89,759.67,4.470910335386721,2.2366809552969995,119.1718181818182,Electronics,Running Shoes,Online,11.0,2026-07-16,2023-03-26,11.0,8.090909090909092,8.263636363636364,2.0,219.0,3.0,1.6666666666666667,10.7,0.3333333333333333,5.0,0.2,0.2,0,3,Champions,0.0024,0,Board Game Set,0.8069
C100887,Mia Lee,North America,Mexico,Individual,2026-07-08,Online,1,37.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.1013004791238877,0.0,0.0,,,Online,0.0,,,23.0,7.3478260869565215,6.956521739130435,4.0,2.0,1.0,1.0,3.3,1.0,7.0,0.7142857142857143,0.1428571428571428,0,0,Lost / Dormant,0.0109,0,Yoga Mat,0.0045
C100888,Fatima Smith,North America,USA,Individual,2021-11-05,Marketplace,1,8.0,6.0,1005.91,1,2,3,123.0,6.0,1005.91,400.5,4.772073921971253,1.257314974182444,111.76777777777778,Furniture,Standing Desk,In-Store,9.0,2026-08-06,2024-01-03,6.0,4.333333333333333,6.533333333333334,1.0,518.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.0,0.0,0,1,New / Occasional,0.0018,0,Board Game Set,0.8055
C100889,Wei Wilson,North America,USA,Individual,2025-10-29,Online,0,181.0,1.0,149.99,4,5,5,455.0,14.0,149.99,375.09,0.7912388774811773,1.263840830449827,149.99,Home & Kitchen,Cookware Set,In-Store,1.0,2026-02-14,2026-02-14,13.0,8.923076923076923,8.784615384615385,3.0,30.0,3.0,3.0,24.23333333333333,0.0,6.0,0.3333333333333333,0.0,0,4,Loyal High-Value,0.0053,0,Espresso Machine,0.9464
C100890,Amara Williams,APAC,Singapore,Individual,2023-05-14,Online,1,22.0,10.0,2694.88,1,1,1,111.0,3.0,2694.88,2146.67,3.252566735112936,3.07449494949495,244.9890909090909,Sports & Outdoors,Perfume,Online,12.0,2026-07-23,2023-12-08,14.0,7.714285714285714,8.72857142857143,1.0,102.0,0.0,2.3524457602403785,0.0,0.0,4.0,1.0,0.25,0,3,Champions,0.0043,0,Bluetooth Speaker,0.7102
C100891,Liam Young,Middle East,UAE,Individual,2021-07-05,Online,0,99.0,7.0,2782.37,3,1,1,311.0,5.0,2782.37,987.74,5.108829568788501,1.3701768488745982,252.94272727272727,Sports & Outdoors,Denim Jeans,Marketplace,13.0,2026-05-07,2024-05-15,8.0,6.625,7.1625,2.0,234.0,1.0,1.0,3.0,0.0,3.0,0.6666666666666666,0.0,0,1,New / Occasional,0.0061,0,Skincare Set,0.597
C100892,Richard Rodriguez,Middle East,Qatar,Individual,2021-09-18,Online,1,50.0,8.0,2504.11,2,1,1,211.0,4.0,2504.11,895.65,4.903490759753593,1.6314907872696818,192.62384615384616,Furniture,Yoga Mat,In-Store,14.0,2026-06-25,2023-03-31,7.0,6.142857142857143,7.757142857142858,2.0,168.0,4.0,1.75,12.1,0.25,2.0,0.0,0.5,0,3,Champions,0.0064,0,Cookware Set,0.7085
C100893,Robert Hernandez,Europe,France,Individual,2025-04-01,Online,0,54.0,5.0,409.94,2,2,4,224.0,8.0,409.94,702.89,1.3689253935660506,3.6525,68.32333333333334,Beauty,Skincare Set,In-Store,6.0,2026-06-21,2025-11-08,13.0,7.461538461538462,7.4,4.0,13.0,1.0,1.0,17.0,0.0,10.0,0.8,0.1,0,3,Champions,0.0219,0,Perfume,0.8235
C100894,Wei Thompson,APAC,Singapore,Individual,2024-07-20,In-Store,1,83.0,2.0,279.98,3,4,5,345.0,12.0,279.98,380.56,2.067077344284737,0.9675496688741722,139.99,Home & Kitchen,Winter Jacket,Online,2.0,2026-05-23,2026-04-17,7.0,4.0,5.414285714285714,1.0,98.0,1.0,2.0,34.9,0.0,4.0,0.75,0.0,0,1,New / Occasional,0.024,0,Espresso Machine,0.9092
C100895,Liam Robinson,North America,Canada,Individual,2021-06-09,B2B Direct,1,144.0,7.0,2417.4,4,1,1,411.0,6.0,2417.4,931.02,5.180013689253936,1.35134778012685,241.74,Electronics,Air Fryer,In-Store,10.0,2026-03-23,2023-06-23,21.0,8.380952380952381,8.371428571428572,3.0,26.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.8,0.0,0,2,Regular Customers,0.1376,0,Denim Jeans,0.5253
C100896,Elizabeth Jones,North America,Canada,Individual,2023-05-20,Marketplace,1,124.0,1.0,179.98,3,5,5,355.0,13.0,179.98,156.6,3.236139630390144,0.309010152284264,179.98,Electronics,Wireless Earbuds Pro,Online,2.0,2026-04-12,2026-04-12,5.0,4.0,5.14,0.0,288.0,3.0,3.6666666666666665,11.966666666666669,0.3333333333333333,2.0,0.0,0.0,0,4,Loyal High-Value,0.0444,0,Smart Watch,0.9717
C100897,David Robinson,Middle East,UAE,Individual,2023-02-01,Online,1,223.0,9.0,3362.32,5,1,1,511.0,7.0,3362.32,1539.91,3.5318275154004106,2.5482558139534883,224.15466666666669,Sports & Outdoors,Mountain Bike,Online,18.0,2026-01-03,2024-06-01,18.0,9.11111111111111,8.977777777777778,0.0,56.0,5.0,1.6,19.880000000000003,0.2,4.0,0.75,0.0,1,3,Champions,0.9888,1,Office Chair,0.7246
C100898,Charles Sanchez,North America,USA,Individual,2021-08-12,Online,1,211.0,4.0,363.96,4,3,4,434.0,11.0,363.96,203.3,5.004791238877481,0.799234135667396,90.99,Home & Kitchen,Cookware Set,Marketplace,4.0,2026-01-15,2023-06-23,12.0,7.25,7.183333333333334,1.0,353.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,0.0,1,1,New / Occasional,0.8684,1,Perfume,0.8154
C100899,Linda Brown,North America,Canada,Enterprise,2024-07-03,Online,1,173.0,4.0,886.9300000000001,4,3,3,433.0,10.0,886.93,626.25,2.113620807665982,1.8924870466321244,126.70428571428572,Electronics,Kids Building Blocks,Online,7.0,2026-02-22,2025-12-22,8.0,4.125,7.125,0.0,40.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,0,1,New / Occasional,0.1962,0,Smart Watch,0.7948
C100900,Layla Clark,North America,USA,Small Business,2021-06-29,Online,1,37.0,4.0,1017.45,2,3,3,233.0,8.0,1017.45,452.62,5.125256673511293,0.7804487179487181,203.49,Electronics,Espresso Machine,Online,5.0,2026-07-08,2023-11-27,6.0,3.8333333333333335,5.066666666666667,0.0,396.0,3.0,2.0,20.133333333333336,0.0,2.0,1.0,0.0,0,1,New / Occasional,0.0323,0,Skincare Set,0.7225
C100901,Karen Lewis,North America,USA,Individual,2021-01-20,Online,0,64.0,18.0,4671.96,2,1,1,211.0,4.0,4671.96,1656.95,5.563312799452429,3.235482283464567,179.69076923076923,Electronics,Smart Watch,Online,29.0,2026-06-11,2021-10-24,19.0,8.947368421052632,7.673684210526316,3.0,214.0,3.0,1.6666666666666667,18.0,0.0,7.0,0.4285714285714285,0.8571428571428571,0,3,Champions,0.0097,0,Protein Powder,0.2407
C100902,Diego Miller,North America,Canada,Individual,2025-07-06,Online,1,177.0,3.0,178.96,4,3,5,435.0,12.0,178.96,274.96,1.106091718001369,2.7122524752475248,44.74,Apparel,Protein Powder,In-Store,4.0,2026-02-18,2025-10-08,13.0,6.307692307692308,6.9,4.0,58.0,1.0,2.0,10.3,0.0,3.0,0.6666666666666666,0.0,0,2,Regular Customers,0.1862,0,Board Game Set,0.8569
C100903,Sofia Thomas,Europe,UK,Individual,2022-09-24,In-Store,1,104.0,2.0,614.72,3,4,4,344.0,11.0,614.72,300.42,3.887748117727584,0.5144366197183099,204.90666666666667,Electronics,Board Game Set,Online,3.0,2026-05-02,2026-01-31,1.0,7.0,5.9,0.0,685.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.6666666666666666,0.0,0,1,New / Occasional,0.0421,0,Smart Watch,0.87
C100904,Elena Davis,Europe,Spain,Individual,2025-09-26,Online,1,322.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.8815879534565366,0.0,0.0,,,Online,0.0,,,5.0,5.0,7.8,1.0,2.0,1.0,4.0,9.7,0.0,0.0,0.0,0.0,0,0,Lost / Dormant,0.0657,0,Yoga Mat,0.0045
C100905,Charles Harris,Middle East,UAE,Individual,2025-01-31,Marketplace,0,66.0,2.0,790.47,2,4,3,243.0,9.0,790.47,961.93,1.5331964407939769,1.304464285714286,263.49,Electronics,Kids Building Blocks,Online,3.0,2026-06-09,2026-05-28,6.0,3.333333333333333,4.933333333333334,2.0,59.0,1.0,2.0,26.0,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.0076,0,Board Game Set,0.8037
C100906,Susan White,Middle East,Kuwait,Individual,2025-07-05,In-Store,1,44.0,1.0,89.97,2,5,5,255.0,12.0,89.97,114.32,1.108829568788501,0.901851851851852,44.985,Sports & Outdoors,Yoga Mat,Marketplace,3.0,2026-07-01,2026-07-01,14.0,5.214285714285714,7.8428571428571425,2.0,4.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.5,0.0,0,1,New / Occasional,0.0052,0,Mountain Bike,0.1305
C100907,Elizabeth Lee,North America,Mexico,Small Business,2024-05-18,B2B Direct,1,818.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,2.239561943874059,0.0,0.0,,,B2B Direct,0.0,,,4.0,4.5,4.05,0.0,255.0,1.0,4.0,10.7,0.0,1.0,0.0,0.0,1,0,Lost / Dormant,0.9985,1,Yoga Mat,0.0045
C100908,Robert Thomas,North America,Canada,Individual,2025-03-17,B2B Direct,0,515.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.4099931553730325,0.0,0.0,,,B2B Direct,0.0,,,16.0,7.3125,7.475,0.0,35.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,0.0,1,0,Lost / Dormant,0.999,1,Yoga Mat,0.0045
C100909,Noah Hernandez,Europe,UK,Individual,2021-02-27,In-Store,1,94.0,5.0,1176.9,3,2,2,322.0,7.0,1176.9,341.33,5.45927446954141,0.9158726178535608,130.76666666666668,Sports & Outdoors,Yoga Mat,Online,10.0,2026-05-12,2025-11-02,5.0,6.2,6.9,0.0,243.0,2.0,1.5,22.95,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.0307,0,Board Game Set,0.7947
C100910,Chen Davis,Europe,Spain,Individual,2024-01-22,Online,1,90.0,2.0,124.98,3,4,5,345.0,12.0,124.98,138.27,2.5598904859685145,0.7812834224598931,62.49,Apparel,Kids Building Blocks,Online,2.0,2026-05-16,2025-09-03,22.0,8.727272727272727,8.69090909090909,3.0,3.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.6666666666666666,0.0,0,2,Regular Customers,0.0676,0,Board Game Set,0.8551
C100911,Charles Garcia,North America,Canada,Individual,2024-05-29,Online,1,118.0,2.0,1139.97,3,4,2,342.0,9.0,1139.97,944.62,2.209445585215606,0.9052044609665428,379.99,Electronics,4K Smart TV 55in,Online,3.0,2026-04-18,2025-02-03,6.0,7.833333333333333,7.550000000000001,0.0,42.0,3.0,2.6666666666666665,18.666666666666668,0.3333333333333333,3.0,0.3333333333333333,0.0,0,1,New / Occasional,0.0421,0,Smart Watch,0.7266
C100912,Ava Hernandez,APAC,South Korea,Small Business,2022-12-24,Online,1,234.0,9.0,1395.84,5,1,2,512.0,8.0,1395.84,663.4,3.6386036960985626,2.4734762979683973,99.70285714285714,Apparel,Laptop Backpack,Online,16.0,2025-12-23,2024-02-21,5.0,5.6,5.3,1.0,438.0,1.0,1.0,6.6,0.0,0.0,0.0,0.0,1,1,New / Occasional,0.9495,1,Board Game Set,0.7805
C100913,Omar Ramirez,Europe,Germany,Small Business,2026-05-18,Online,1,44.0,1.0,919.98,2,5,3,253.0,10.0,919.98,8892.43,0.2409308692676249,4.150568181818182,919.98,Sports & Outdoors,Mountain Bike,In-Store,2.0,2026-07-01,2026-07-01,19.0,10.36842105263158,8.910526315789474,5.0,5.0,1.0,4.0,16.1,1.0,5.0,0.8,0.0,0,4,Loyal High-Value,0.0002,0,Yoga Mat,0.3979
C100914,Patricia Hernandez,Europe,Netherlands,Small Business,2024-06-09,In-Store,1,145.0,2.0,414.98,4,4,4,444.0,12.0,414.98,511.08,2.1793292265571527,0.917713567839196,207.49,Furniture,Standing Desk,In-Store,2.0,2026-03-22,2025-11-08,14.0,7.0,7.807142857142857,0.0,78.0,2.0,2.5,33.3,0.5,4.0,0.75,0.0,0,2,Regular Customers,0.068,0,Office Chair,0.751
C100915,Barbara Garcia,Europe,Germany,Individual,2025-12-03,In-Store,1,254.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.6954140999315537,0.0,0.0,,,In-Store,0.0,,,4.0,4.0,5.85,1.0,40.0,2.0,1.0,18.8,0.0,4.0,0.75,0.0,1,0,Lost / Dormant,0.9938,1,Yoga Mat,0.0045
C100916,Omar Robinson,North America,Mexico,Individual,2024-10-19,Online,0,121.0,5.0,911.42,3,2,3,323.0,8.0,911.42,961.93,1.817932922655716,2.750376506024097,130.20285714285714,Electronics,Espresso Machine,Online,8.0,2026-04-15,2025-09-17,22.0,8.727272727272727,8.822727272727272,4.0,50.0,1.0,1.0,7.3,0.0,7.0,0.7142857142857143,0.4285714285714285,0,2,Regular Customers,0.0311,0,Cookware Set,0.707
C100917,Michael Wilson,Latin America,Argentina,Individual,2022-09-07,In-Store,1,112.0,11.0,2938.06,3,1,1,311.0,5.0,2938.06,1300.65,3.9342915811088295,2.795929018789144,163.22555555555556,Sports & Outdoors,Perfume,Online,19.0,2026-04-24,2024-12-26,24.0,9.791666666666666,7.991666666666667,0.0,131.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.7142857142857143,0.0,0,3,Champions,0.0042,0,Skincare Set,0.6187
C100918,Robert Gonzalez,APAC,South Korea,Individual,2022-07-16,Online,1,282.0,3.0,481.95,5,3,4,534.0,12.0,481.95,188.98,4.079397672826831,0.7354026845637585,96.39,Furniture,Running Shoes,Online,5.0,2025-11-05,2024-03-18,15.0,6.133333333333334,6.34,2.0,66.0,1.0,2.0,27.7,0.0,2.0,0.5,0.0,1,2,Regular Customers,0.8083,1,Skincare Set,0.8265
C100919,Omar Garcia,North America,Canada,Individual,2022-01-09,Marketplace,1,62.0,10.0,1255.37,2,1,2,212.0,5.0,1255.37,648.98,4.594113620807666,2.1766984505363527,104.61416666666666,Home & Kitchen,Air Fryer,Online,13.0,2026-06-13,2023-07-03,5.0,3.8,6.779999999999999,1.0,95.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,0.0,0,3,Champions,0.0021,0,Perfume,0.5887
C100920,Mary King,Middle East,UAE,Individual,2022-09-14,Online,1,235.0,7.0,2030.35,5,1,1,511.0,7.0,2030.35,655.91,3.915126625598905,1.7879370629370628,135.35666666666663,Electronics,Smart Watch,Online,15.0,2025-12-22,2024-08-08,28.0,10.0,9.471428571428572,3.0,6.0,2.0,1.0,25.1,0.0,7.0,0.5714285714285714,0.1428571428571428,1,2,Regular Customers,0.9315,1,Cookware Set,0.7076
C100921,Barbara Hernandez,Europe,Italy,Individual,2025-01-19,Online,1,25.0,2.0,793.95,1,4,3,143.0,8.0,793.95,963.25,1.566050650239562,1.277097902097902,264.65000000000003,Sports & Outdoors,Bluetooth Speaker,Online,5.0,2026-07-20,2026-06-09,7.0,4.142857142857143,6.414285714285714,0.0,83.0,1.0,4.0,27.9,0.0,7.0,0.4285714285714285,0.0,0,4,Loyal High-Value,0.002,0,Wireless Earbuds Pro,0.7139
C100922,Hiroshi Smith,Middle East,Kuwait,Individual,2021-03-29,Online,1,138.0,8.0,2071.87,4,1,1,411.0,6.0,2071.87,732.09,5.377138945927447,1.4877800407331976,172.65583333333333,Electronics,Running Shoes,In-Store,13.0,2026-03-29,2023-07-22,14.0,6.214285714285714,6.671428571428572,1.0,141.0,2.0,2.0,12.2,0.0,3.0,0.6666666666666666,0.0,0,2,Regular Customers,0.1148,0,4K Smart TV 55in,0.6945
C100923,Ethan Clark,APAC,South Korea,Individual,2023-11-10,In-Store,1,18.0,7.0,1665.62,1,1,2,112.0,4.0,1665.62,1094.6,2.759753593429158,2.536458333333333,151.42,Electronics,Smart Watch,Online,13.0,2026-07-27,2025-01-25,7.0,5.714285714285714,5.614285714285714,1.0,8.0,1.0,4.0,16.7,0.0,4.0,0.25,0.0,0,4,Loyal High-Value,0.0019,0,4K Smart TV 55in,0.8806
C100924,William Robinson,Europe,UK,Individual,2023-10-11,Online,1,99.0,3.0,289.97,3,3,5,335.0,11.0,289.97,289.08,2.841889117043121,1.055635838150289,96.65666666666668,Home & Kitchen,Cookware Set,Online,3.0,2026-05-07,2025-05-29,12.0,5.416666666666667,7.658333333333334,0.0,102.0,1.0,5.0,6.1,0.0,4.0,0.25,0.25,0,4,Loyal High-Value,0.0122,0,Air Fryer,0.8131
C100925,Hiroshi Sanchez,North America,Canada,Individual,2021-01-14,B2B Direct,0,57.0,10.0,2916.83,2,1,1,211.0,4.0,2916.83,993.23,5.579739904175223,1.792198233562316,194.45533333333333,Furniture,Protein Powder,In-Store,17.0,2026-06-18,2023-07-17,20.0,8.45,7.595000000000001,3.0,173.0,2.0,3.0,7.050000000000001,0.0,4.0,0.75,0.0,0,3,Champions,0.0014,0,Kids Building Blocks,0.7106
C100926,Joseph Ramirez,North America,Mexico,Individual,2021-05-13,Online,1,40.0,19.0,4351.44,2,1,1,211.0,4.0,4351.44,1661.05,5.253935660506502,3.616336633663367,161.16444444444443,Sports & Outdoors,Standing Desk,Online,31.0,2026-07-05,2022-11-25,27.0,9.77777777777778,8.748148148148148,7.0,7.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.8571428571428571,0.1428571428571428,0,3,Champions,0.011,0,Denim Jeans,0.8076
C100927,Jennifer Young,Europe,Spain,Individual,2026-05-15,Online,1,91.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.2491444216290212,0.0,0.0,,,Online,0.0,,,22.0,8.772727272727273,7.922727272727273,2.0,13.0,4.0,1.5,10.8,0.25,10.0,0.8,0.3,0,0,Lost / Dormant,0.0032,0,Yoga Mat,0.0045
C100928,Omar Martinez,APAC,Japan,Individual,2026-01-06,Online,1,220.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.6023271731690623,0.0,0.0,,,Online,0.0,,,15.0,6.866666666666666,7.413333333333333,2.0,9.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.6,0.4,1,0,Lost / Dormant,0.9889,1,Yoga Mat,0.0045
C100929,Linda Lopez,North America,USA,Individual,2023-11-24,Marketplace,0,213.0,4.0,2884.88,4,3,1,431.0,8.0,2884.88,1391.64,2.7214236824093088,1.4698189134808852,360.61,Electronics,4K Smart TV 55in,Online,12.0,2026-01-13,2024-10-10,3.0,6.333333333333333,6.8,0.0,112.0,1.0,1.0,7.6,0.0,2.0,0.5,0.0,1,1,New / Occasional,0.3267,0,Board Game Set,0.7448
C100930,Linda Perez,North America,Canada,Enterprise,2023-06-11,Online,1,203.0,2.0,219.97000000000003,4,4,5,445.0,13.0,219.97,124.35,3.1759069130732374,0.6297413793103449,73.32333333333334,Apparel,Bluetooth Speaker,Online,3.0,2026-01-23,2025-08-27,20.0,9.15,7.95,0.0,69.0,1.0,1.0,9.8,1.0,4.0,0.75,0.0,1,2,Regular Customers,0.4211,0,Running Shoes,0.8532
C100931,Ethan Thomas,Middle East,Saudi Arabia,Individual,2024-05-16,Online,1,430.0,1.0,194.96,5,5,5,555.0,15.0,194.96,90.72,2.245037645448323,0.4454268292682926,97.48,Toys & Games,Board Game Set,B2B Direct,4.0,2025-06-10,2025-06-10,7.0,4.571428571428571,5.114285714285714,0.0,30.0,3.0,3.333333333333333,16.233333333333334,0.0,3.0,0.0,0.0,1,1,New / Occasional,0.9419,1,Kids Building Blocks,0.846
C100932,Linda Moore,Latin America,Chile,Individual,2026-01-11,Online,1,8.0,3.0,334.97,1,3,4,134.0,8.0,334.97,1621.82,0.5886379192334018,5.096511627906977,111.65666666666668,Home & Kitchen,Espresso Machine,Online,3.0,2026-08-06,2026-06-05,6.0,7.5,6.8,1.0,121.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,0.0,0,3,Champions,0.002,0,Board Game Set,0.8286
C100933,Thomas Miller,Europe,Germany,Individual,2024-05-07,B2B Direct,1,829.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,2.269678302532512,0.0,0.0,,,B2B Direct,0.0,,,2.0,4.0,6.65,0.0,210.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,1.0,1,0,Lost / Dormant,0.9991,1,Yoga Mat,0.0045
C100934,Ava Johnson,North America,USA,Small Business,2022-08-15,Online,1,17.0,4.0,838.42,1,3,3,133.0,7.0,838.42,398.52,3.997262149212868,1.0006849315068491,139.73666666666665,Electronics,Kids Building Blocks,Online,8.0,2026-07-28,2023-12-13,17.0,8.470588235294118,8.617647058823529,1.0,74.0,1.0,1.0,15.4,1.0,7.0,0.5714285714285714,0.0,0,2,Regular Customers,0.0013,0,Board Game Set,0.8147
C100935,Charles Rodriguez,North America,Mexico,Individual,2022-08-06,Online,0,3.0,7.0,1222.84,1,1,2,112.0,4.0,1222.84,505.48,4.0219028062970565,1.7404697072838666,101.90333333333336,Electronics,Kids Building Blocks,Online,16.0,2026-08-11,2023-11-30,20.0,9.05,7.845000000000001,2.0,115.0,4.0,1.75,6.8,0.0,7.0,0.5714285714285714,0.0,0,3,Champions,0.0031,0,Smart Watch,0.6965
C100936,Robert Robinson,North America,Mexico,Individual,2024-03-24,In-Store,1,139.0,2.0,227.46,4,4,5,445.0,13.0,227.46,129.56,2.390143737166325,0.8367697594501717,56.865,Apparel,Running Shoes,Online,4.0,2026-03-28,2025-05-27,9.0,6.444444444444445,7.155555555555556,0.0,228.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.5,0.0,0,1,New / Occasional,0.4207,0,Wireless Earbuds Pro,0.7207
C100937,David Ramirez,Latin America,Chile,Individual,2025-06-02,In-Store,1,86.0,2.0,713.95,3,4,3,343.0,10.0,713.95,635.67,1.1991786447638604,1.667808219178082,142.79000000000002,Electronics,Skincare Set,Online,5.0,2026-05-20,2026-01-28,9.0,6.222222222222222,7.311111111111111,1.0,8.0,1.0,3.0,51.4,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0045,0,Board Game Set,0.8564
C100938,Layla Lewis,North America,USA,Individual,2024-01-07,Marketplace,1,950.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,2.6009582477754964,0.0,0.0,,,Marketplace,0.0,,,2.0,4.0,8.35,0.0,403.0,2.0,4.5,8.2,0.0,2.0,0.5,0.0,1,0,Lost / Dormant,0.9891,1,Yoga Mat,0.0045
C100939,Hiroshi Jackson,Europe,France,Individual,2024-04-10,In-Store,1,76.0,5.0,1644.91,3,2,2,322.0,7.0,1644.91,1426.61,2.3436002737850785,2.1334696261682247,234.98714285714289,Sports & Outdoors,Bluetooth Speaker,In-Store,9.0,2026-05-30,2024-12-19,18.0,6.333333333333333,6.949999999999999,3.0,37.0,1.0,1.0,30.9,0.0,3.0,0.6666666666666666,0.0,0,2,Regular Customers,0.0108,0,Kids Building Blocks,0.8112
C100940,Hiroshi Ramirez,North America,USA,Individual,2021-10-16,Online,0,32.0,2.0,686.95,2,4,3,243.0,9.0,686.95,202.8,4.826830937713894,0.4143505388542258,171.7375,Sports & Outdoors,Yoga Mat,Online,5.0,2026-07-13,2024-03-30,4.0,7.75,7.274999999999999,3.0,161.0,1.0,3.0,10.6,0.0,3.0,0.3333333333333333,0.6666666666666666,0,1,New / Occasional,0.0084,0,Running Shoes,0.6979
C100941,Jennifer Harris,Europe,UK,Small Business,2025-04-18,Online,1,174.0,3.0,252.96,4,3,5,435.0,12.0,252.96,342.81,1.322381930184805,2.2686335403726705,63.24,Home & Kitchen,Board Game Set,Online,4.0,2026-02-21,2025-12-17,11.0,8.181818181818182,7.181818181818182,0.0,45.0,0.0,2.3524457602403785,0.0,0.0,3.0,1.0,0.6666666666666666,0,1,New / Occasional,0.1511,0,Kids Building Blocks,0.8552
C100942,Amara Lewis,APAC,Singapore,Small Business,2026-01-10,Online,0,216.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.5913757700205339,0.0,0.0,,,Online,0.0,,,22.0,8.090909090909092,7.381818181818182,4.0,2.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.7142857142857143,0.4285714285714285,1,0,Lost / Dormant,0.9928,1,Yoga Mat,0.0045
C100943,Mia Thompson,Middle East,UAE,Individual,2025-12-17,B2B Direct,1,172.0,1.0,549.99,4,5,4,454.0,13.0,549.99,1551.27,0.6570841889117043,1.521875,549.99,Electronics,4K Smart TV 55in,B2B Direct,1.0,2026-02-23,2026-02-23,12.0,6.25,5.991666666666667,4.0,44.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.3333333333333333,0.3333333333333333,0,1,New / Occasional,0.0162,0,Smart Watch,0.7261
C100944,Thomas Martinez,North America,Canada,Individual,2023-10-10,Online,1,9.0,4.0,939.91,1,3,3,133.0,7.0,939.91,538.11,2.844626967830253,1.4061597690086622,134.2728571428571,Sports & Outdoors,Cookware Set,Online,9.0,2026-08-05,2024-09-05,23.0,8.347826086956522,8.404347826086957,2.0,40.0,0.0,2.3524457602403785,0.0,0.0,3.0,1.0,0.3333333333333333,0,2,Regular Customers,0.0017,0,Kids Building Blocks,0.8232
C100945,Charles Jones,North America,Canada,Individual,2023-05-29,Online,1,289.0,4.0,1914.89,5,3,1,531.0,9.0,1914.89,680.42,3.2114989733059547,1.2455242966751918,212.7655555555556,Electronics,4K Smart TV 55in,Online,11.0,2025-10-29,2024-10-14,14.0,8.5,9.257142857142856,1.0,263.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.6666666666666666,0.1666666666666666,1,2,Regular Customers,0.9244,1,Air Fryer,0.7278
