customer_id,first_name,last_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in
C101461,Omar,Smith,APAC,Japan,Individual,2022-10-26,Online,0
C101462,Noah,Hernandez,North America,Canada,Individual,2026-06-14,B2B Direct,1
C101463,Elizabeth,Taylor,APAC,India,Enterprise,2021-10-17,In-Store,1
C101464,Priya,Rodriguez,Latin America,Argentina,Individual,2024-12-26,In-Store,0
C101465,Yuki,Thomas,North America,Mexico,Individual,2024-07-15,Online,1
C101466,Elizabeth,Clark,Latin America,Brazil,Individual,2021-05-31,In-Store,1
C101467,Ava,Jones,Europe,Germany,Individual,2025-10-09,B2B Direct,1
C101468,Hiroshi,Davis,Middle East,Kuwait,Individual,2024-07-02,Online,0
C101469,Noah,Rodriguez,APAC,South Korea,Individual,2024-10-08,Online,1
C101470,Fatima,Gonzalez,Europe,France,Individual,2024-11-01,Online,0
C101471,Layla,Williams,APAC,Japan,Individual,2025-08-04,Online,1
C101472,Hiroshi,Clark,Middle East,Saudi Arabia,Individual,2023-05-05,In-Store,1
C101473,Wei,Martin,Europe,Netherlands,Individual,2024-10-13,Online,1
C101474,Wei,King,North America,Mexico,Individual,2022-08-31,In-Store,1
C101475,Fatima,Gonzalez,APAC,Australia,Enterprise,2026-05-19,Online,1
C101476,Charles,White,Middle East,Qatar,Individual,2022-01-05,In-Store,1
C101477,Fatima,White,APAC,Australia,Enterprise,2024-06-04,Online,1
C101478,Wei,Martin,APAC,South Korea,Individual,2022-12-06,In-Store,1
C101479,Diego,Clark,Europe,Germany,Individual,2024-08-19,In-Store,1
C101480,Charles,Moore,Middle East,Saudi Arabia,Individual,2023-04-06,In-Store,1
C101481,Wei,Ramirez,North America,Mexico,Small Business,2023-10-02,Marketplace,1
C101482,James,King,Europe,UK,Small Business,2024-11-13,B2B Direct,1
C101483,Noah,Young,North America,Mexico,Individual,2022-01-12,Marketplace,0
C101484,Omar,Miller,North America,Mexico,Small Business,2023-08-31,B2B Direct,1
C101485,Patricia,Anderson,Europe,Spain,Individual,2021-04-28,Online,1
C101486,Barbara,Wilson,Europe,UK,Individual,2023-10-26,In-Store,1
C101487,Chen,Walker,APAC,South Korea,Enterprise,2022-03-20,Online,1
C101488,Mia,Walker,Europe,Germany,Small Business,2024-10-07,Marketplace,1
C101489,Robert,Sanchez,Europe,Italy,Enterprise,2023-01-25,Marketplace,1
C101490,Chen,Harris,North America,Mexico,Individual,2025-04-06,Online,0
C101491,Amara,Garcia,Europe,Italy,Individual,2025-08-15,In-Store,1
C101492,Karen,Clark,North America,Mexico,Individual,2022-10-02,Marketplace,0
C101493,Mary,Young,North America,Mexico,Individual,2021-05-04,In-Store,1
C101494,Mia,Lopez,APAC,India,Small Business,2022-10-20,Online,0
C101495,James,Robinson,APAC,Japan,Individual,2024-07-24,Online,1
C101496,Liam,White,APAC,India,Individual,2023-04-02,In-Store,1
C101497,Sarah,White,Europe,Netherlands,Individual,2024-11-18,Online,1
C101498,David,Perez,Europe,Netherlands,Individual,2022-10-26,In-Store,1
C101499,Mia,Brown,Middle East,Kuwait,Individual,2021-12-26,B2B Direct,1
C101500,Yuki,Jackson,Europe,France,Individual,2022-09-15,Online,1
C101501,Charles,Harris,Europe,Spain,Small Business,2025-02-01,Marketplace,1
C101502,Yuki,Jones,North America,Mexico,Individual,2026-07-02,Marketplace,1
C101503,Joseph,Brown,North America,Mexico,Small Business,2025-07-10,Online,1
C101504,Omar,Lewis,Europe,Germany,Individual,2025-09-20,B2B Direct,0
C101505,Karen,Rodriguez,Europe,UK,Individual,2023-12-17,Online,1
C101506,Robert,Davis,Europe,Germany,Individual,2024-06-28,Online,1
C101507,Yuki,Hernandez,Europe,France,Small Business,2026-04-04,Marketplace,0
C101508,Ananya,Young,APAC,Singapore,Individual,2023-07-08,In-Store,1
C101509,Noah,Young,APAC,Japan,Individual,2024-03-19,Online,1
C101510,Ethan,Jones,Middle East,Saudi Arabia,Individual,2022-03-28,Online,1
C101511,Carlos,Young,APAC,South Korea,Individual,2024-03-31,Online,1
C101512,Yuki,Jones,Latin America,Brazil,Small Business,2021-04-30,B2B Direct,1
C101513,James,Young,North America,Canada,Small Business,2022-08-05,Online,1
C101514,Amara,Smith,North America,USA,Individual,2026-05-02,Marketplace,1
C101515,Hiroshi,Garcia,North America,USA,Individual,2024-10-06,Online,1
C101516,James,Harris,APAC,South Korea,Small Business,2021-04-09,In-Store,0
C101517,Sofia,Clark,Middle East,Kuwait,Individual,2024-04-05,In-Store,0
C101518,Jessica,Wilson,North America,Mexico,Individual,2026-01-08,Online,0
C101519,Hiroshi,Rodriguez,Latin America,Brazil,Individual,2025-08-14,Online,1
C101520,Joseph,Ramirez,North America,Canada,Individual,2026-02-05,Online,1
C101521,John,White,Latin America,Argentina,Individual,2026-06-23,In-Store,1
C101522,Elizabeth,Rodriguez,Europe,Germany,Small Business,2022-05-29,B2B Direct,0
C101523,Wei,Williams,North America,Canada,Individual,2022-10-26,B2B Direct,1
C101524,Linda,Lee,Europe,Germany,Individual,2022-02-05,Online,0
C101525,Joseph,Johnson,North America,Canada,Small Business,2021-12-31,Marketplace,1
C101526,Karen,Taylor,North America,Canada,Individual,2025-05-20,Online,1
C101527,Yuki,Lewis,North America,USA,Individual,2024-09-11,B2B Direct,1
C101528,Barbara,Harris,Middle East,Kuwait,Individual,2022-08-04,Marketplace,1
C101529,Omar,Lee,Europe,France,Individual,2025-07-15,B2B Direct,1
C101530,Patricia,Jackson,North America,USA,Small Business,2022-09-13,Online,1
C101531,Omar,Lewis,APAC,India,Small Business,2023-04-08,In-Store,1
C101532,Elizabeth,Williams,APAC,Singapore,Individual,2021-09-04,In-Store,1
C101533,Joseph,Lopez,North America,USA,Individual,2022-03-10,Online,1
C101534,John,Sanchez,Europe,Italy,Individual,2024-01-22,B2B Direct,0
C101535,Hiroshi,Walker,North America,Mexico,Small Business,2024-07-15,Online,1
C101536,Hiroshi,Davis,North America,USA,Individual,2022-09-07,B2B Direct,1
C101537,Wei,Jones,APAC,India,Individual,2023-08-01,Marketplace,1
C101538,Wei,Clark,North America,Mexico,Individual,2023-08-21,In-Store,1
C101539,Barbara,Sanchez,Europe,France,Individual,2022-09-16,Online,1
C101540,William,Clark,APAC,Australia,Individual,2021-11-17,Online,1
C101541,Carlos,Gonzalez,North America,Canada,Individual,2026-05-01,Marketplace,1
C101542,Jessica,Thompson,Europe,Italy,Small Business,2026-01-14,In-Store,1
C101543,Jessica,Smith,North America,Canada,Individual,2023-05-06,B2B Direct,0
C101544,James,Ramirez,Latin America,Argentina,Enterprise,2021-03-03,Online,1
C101545,Fatima,Anderson,Europe,Italy,Individual,2021-10-27,Marketplace,1
C101546,Chen,Gonzalez,Middle East,Kuwait,Individual,2022-02-07,Marketplace,1
C101547,Hiroshi,Jones,Europe,Netherlands,Enterprise,2023-08-13,B2B Direct,1
C101548,Liam,Sanchez,North America,Mexico,Individual,2025-07-30,Online,0
C101549,Mia,Miller,APAC,Australia,Small Business,2025-05-10,Online,1
C101550,Robert,Perez,Latin America,Brazil,Small Business,2025-07-02,Online,0
C101551,Richard,Rodriguez,APAC,Australia,Individual,2024-08-19,In-Store,1
C101552,Chen,Smith,Middle East,Saudi Arabia,Individual,2025-11-29,In-Store,0
C101553,Chen,Anderson,Middle East,Kuwait,Individual,2021-09-10,Online,1
C101554,Carlos,Robinson,North America,Canada,Individual,2025-10-24,Online,1
C101555,Richard,Williams,North America,USA,Individual,2022-04-23,In-Store,1
C101556,Carlos,Garcia,APAC,Japan,Individual,2024-10-24,Online,1
C101557,John,Walker,Europe,Spain,Individual,2025-08-30,Online,0
C101558,Thomas,Jones,Middle East,Qatar,Individual,2026-05-19,Online,1
C101559,Barbara,Brown,Latin America,Argentina,Individual,2021-06-09,In-Store,1
C101560,Sarah,Harris,Europe,Spain,Enterprise,2023-08-19,Online,1
C101561,Layla,Hernandez,North America,USA,Individual,2024-04-04,In-Store,1
C101562,Elena,Wilson,APAC,South Korea,Individual,2021-07-24,Online,1
C101563,Noah,Harris,North America,Canada,Individual,2024-07-14,Online,1
C101564,Diego,Clark,Middle East,Saudi Arabia,Enterprise,2024-03-07,In-Store,0
C101565,Hiroshi,Lewis,Europe,Germany,Enterprise,2024-10-23,In-Store,1
C101566,Elizabeth,Smith,APAC,Australia,Individual,2025-01-06,Online,0
C101567,Elena,Jones,North America,USA,Small Business,2023-05-08,Online,1
C101568,Sofia,Lee,APAC,Japan,Individual,2023-01-30,Online,1
C101569,Joseph,Johnson,Europe,UK,Enterprise,2025-05-10,Online,1
C101570,Priya,Moore,Europe,Italy,Individual,2026-04-24,In-Store,1
C101571,Priya,Anderson,North America,Mexico,Individual,2022-12-22,Marketplace,1
C101572,James,King,APAC,Japan,Individual,2023-11-07,Online,1
C101573,Barbara,Hernandez,Middle East,Saudi Arabia,Individual,2021-03-09,Online,0
C101574,Patricia,Lewis,North America,USA,Small Business,2021-05-13,Online,0
C101575,Fatima,Lewis,North America,Mexico,Individual,2025-09-20,Marketplace,1
C101576,Noah,Davis,North America,USA,Enterprise,2023-07-08,Online,1
C101577,Fatima,Smith,APAC,India,Individual,2022-03-06,Online,0
C101578,Charles,Robinson,APAC,Japan,Individual,2021-11-04,Online,1
C101579,Karen,Martinez,Europe,UK,Individual,2022-10-12,In-Store,0
C101580,Karen,Garcia,North America,USA,Individual,2024-04-12,Marketplace,1
C101581,Amara,Smith,Europe,UK,Small Business,2022-02-16,Online,0
C101582,Richard,Rodriguez,Europe,Spain,Individual,2021-04-07,Online,1
C101583,Chen,Thomas,Europe,UK,Individual,2025-09-03,Online,1
C101584,Carlos,Williams,Latin America,Brazil,Individual,2024-03-23,Online,1
C101585,Wei,Johnson,North America,Mexico,Individual,2025-09-15,B2B Direct,1
C101586,Wei,Davis,APAC,Singapore,Enterprise,2024-06-19,In-Store,1
C101587,Lucas,Robinson,Europe,UK,Individual,2024-08-20,Online,1
C101588,William,Moore,Europe,UK,Small Business,2024-08-01,Online,0
C101589,Linda,Williams,APAC,South Korea,Individual,2023-11-17,Marketplace,0
C101590,Hiroshi,Garcia,APAC,South Korea,Individual,2024-11-26,In-Store,0
C101591,Carlos,Gonzalez,Latin America,Argentina,Enterprise,2024-10-15,In-Store,1
C101592,Barbara,Anderson,North America,Mexico,Individual,2023-12-20,In-Store,1
C101593,Lucas,Perez,North America,USA,Individual,2021-07-21,Marketplace,1
C101594,Ananya,Jackson,APAC,India,Individual,2023-02-01,Online,0
C101595,Robert,Davis,Europe,Germany,Individual,2023-05-24,Online,1
C101596,Ava,Wilson,North America,USA,Small Business,2022-08-04,B2B Direct,1
C101597,Sarah,Thompson,North America,USA,Individual,2026-06-17,Online,0
C101598,Jennifer,Harris,North America,Mexico,Small Business,2022-01-05,Online,1
C101599,Liam,King,Middle East,Kuwait,Individual,2022-06-17,B2B Direct,1
C101600,Joseph,Smith,North America,Mexico,Individual,2024-03-21,Online,1
C101601,Joseph,Smith,North America,USA,Individual,2024-01-31,In-Store,0
C101602,Ethan,Taylor,North America,Canada,Individual,2023-06-18,Marketplace,0
C101603,Carlos,Moore,Europe,Netherlands,Enterprise,2026-07-17,Online,1
C101604,Michael,Harris,North America,USA,Individual,2022-08-30,Online,1
C101605,David,Anderson,Europe,Spain,Individual,2025-01-09,Online,0
C101606,William,Clark,North America,Canada,Small Business,2023-05-23,Online,1
C101607,Jessica,Robinson,Middle East,Saudi Arabia,Small Business,2024-06-06,Online,1
C101608,Michael,Rodriguez,North America,USA,Individual,2024-02-23,In-Store,1
C101609,Yuki,Harris,Europe,Italy,Small Business,2023-02-09,Marketplace,1
C101610,Susan,Hernandez,Middle East,UAE,Individual,2023-04-14,Online,0
C101611,James,Anderson,APAC,India,Individual,2023-09-26,Online,1
C101612,Karen,Lewis,Europe,UK,Individual,2026-03-20,B2B Direct,1
C101613,Chen,Robinson,North America,USA,Individual,2023-07-27,Online,0
C101614,Ethan,Hernandez,North America,USA,Individual,2021-08-24,Marketplace,1
C101615,Noah,Smith,APAC,South Korea,Individual,2021-06-11,In-Store,0
C101616,David,Taylor,Latin America,Argentina,Individual,2022-07-08,Online,0
C101617,Karen,Hernandez,APAC,India,Small Business,2023-02-27,Online,1
C101618,Ethan,Lewis,Europe,France,Enterprise,2024-10-08,In-Store,1
C101619,Elena,Lopez,APAC,Singapore,Small Business,2023-12-28,Marketplace,1
C101620,Ananya,Robinson,Europe,Netherlands,Individual,2024-04-11,In-Store,1
C101621,Wei,Clark,North America,Mexico,Individual,2026-07-21,In-Store,1
C101622,Richard,Anderson,Europe,Italy,Individual,2026-02-10,In-Store,1
C101623,Yuki,Rodriguez,Latin America,Argentina,Individual,2025-07-19,Online,1
C101624,Wei,Walker,North America,USA,Individual,2025-09-02,In-Store,1
C101625,Ethan,Harris,APAC,Australia,Individual,2022-07-13,Online,1
C101626,Karen,Anderson,North America,Canada,Individual,2021-09-18,B2B Direct,1
C101627,Hiroshi,Thomas,Europe,UK,Individual,2021-08-05,In-Store,0
C101628,Jessica,Thompson,North America,USA,Individual,2026-01-15,Online,0
C101629,Karen,King,Europe,France,Individual,2024-02-22,Online,0
C101630,Wei,Lewis,APAC,Singapore,Individual,2023-03-16,Online,1
C101631,Ethan,Young,North America,Canada,Individual,2024-03-31,Online,1
C101632,Mia,Young,APAC,South Korea,Individual,2021-07-20,Online,1
C101633,Joseph,Thomas,APAC,South Korea,Individual,2025-01-17,In-Store,1
C101634,Barbara,Anderson,Latin America,Argentina,Individual,2022-02-06,Online,0
C101635,David,Lee,North America,Mexico,Individual,2025-01-25,Marketplace,1
C101636,Mia,Ramirez,Europe,Germany,Small Business,2021-10-02,Online,1
C101637,Joseph,Wilson,North America,Mexico,Small Business,2021-07-25,In-Store,1
C101638,Wei,Lee,Latin America,Chile,Individual,2023-11-30,Marketplace,1
C101639,Barbara,White,Latin America,Argentina,Individual,2024-07-20,Online,0
C101640,Priya,Miller,Europe,Netherlands,Individual,2025-09-20,Online,1
C101641,Charles,Walker,Middle East,Qatar,Individual,2023-05-17,Online,1
C101642,Yuki,Perez,Europe,France,Individual,2021-04-03,Marketplace,1
C101643,Elizabeth,Harris,APAC,India,Individual,2023-12-02,B2B Direct,0
C101644,Sofia,Brown,North America,USA,Individual,2025-01-28,Online,0
C101645,Barbara,King,APAC,Japan,Small Business,2022-01-14,In-Store,1
C101646,Linda,Sanchez,North America,Mexico,Small Business,2024-02-05,In-Store,1
C101647,William,Lewis,Middle East,Qatar,Individual,2024-09-13,Online,1
C101648,Ava,Garcia,APAC,India,Individual,2021-03-06,Online,0
C101649,Charles,Jackson,APAC,India,Individual,2021-12-31,Online,1
C101650,Fatima,Harris,North America,Canada,Individual,2023-04-01,Online,0
C101651,Carlos,Martinez,North America,Mexico,Enterprise,2025-02-16,Online,1
C101652,Joseph,Martinez,North America,USA,Individual,2025-07-29,Online,1
C101653,Karen,Thomas,Europe,UK,Individual,2026-07-23,In-Store,1
C101654,Yuki,Anderson,North America,USA,Small Business,2026-04-09,Marketplace,1
C101655,Susan,Anderson,Latin America,Brazil,Small Business,2023-11-14,Online,0
C101656,Elizabeth,Smith,Europe,Italy,Small Business,2022-06-24,Online,1
C101657,Amara,Garcia,North America,Canada,Individual,2023-12-22,Online,0
C101658,Barbara,Jackson,Europe,France,Individual,2022-05-06,Marketplace,0
C101659,Layla,Garcia,Europe,Spain,Individual,2024-07-20,Marketplace,1
C101660,Fatima,Brown,APAC,India,Individual,2021-08-17,Online,1
C101661,Susan,Martinez,Europe,Germany,Enterprise,2023-11-10,Online,1
C101662,Fatima,Rodriguez,Latin America,Brazil,Individual,2021-01-03,Marketplace,0
C101663,Mia,Smith,Europe,Netherlands,Enterprise,2024-12-15,In-Store,0
C101664,Wei,Taylor,Latin America,Brazil,Individual,2025-10-20,In-Store,1
C101665,Amara,Ramirez,Middle East,UAE,Small Business,2023-06-30,In-Store,1
C101666,Liam,Lopez,North America,Mexico,Individual,2021-11-03,Marketplace,1
C101667,Mary,Thomas,Latin America,Chile,Enterprise,2022-03-08,Online,0
C101668,Karen,Wilson,North America,USA,Individual,2021-05-16,Online,0
C101669,John,Garcia,Middle East,UAE,Individual,2026-04-17,Online,1
C101670,Priya,Robinson,Europe,Germany,Small Business,2026-05-22,In-Store,0
C101671,Robert,Sanchez,Middle East,UAE,Individual,2022-05-30,B2B Direct,0
C101672,Sarah,Martin,Middle East,UAE,Individual,2021-07-12,Online,1
C101673,Richard,Jones,Middle East,UAE,Enterprise,2025-05-28,B2B Direct,1
C101674,Wei,Anderson,APAC,Japan,Individual,2024-12-09,In-Store,0
C101675,Richard,Walker,North America,Mexico,Individual,2023-05-23,Online,0
C101676,Barbara,Moore,North America,Mexico,Individual,2024-02-16,In-Store,1
C101677,Hiroshi,Gonzalez,Europe,Italy,Small Business,2022-10-28,Online,1
C101678,Liam,Hernandez,North America,Canada,Individual,2021-07-28,Online,1
C101679,Michael,Lopez,APAC,India,Individual,2023-08-10,Online,1
C101680,Jennifer,Jackson,North America,Canada,Individual,2023-11-24,Online,0
C101681,Lucas,Jackson,Latin America,Argentina,Individual,2022-10-11,Marketplace,1
C101682,Mia,Smith,APAC,South Korea,Individual,2024-09-03,Marketplace,0
C101683,Jennifer,Wilson,Middle East,Saudi Arabia,Individual,2021-04-30,Online,1
C101684,Yuki,Taylor,North America,Canada,Individual,2022-09-19,In-Store,1
C101685,Priya,Johnson,Middle East,Saudi Arabia,Individual,2022-06-09,In-Store,1
C101686,John,Lee,Latin America,Brazil,Individual,2025-05-24,In-Store,1
C101687,Charles,Martin,Europe,France,Individual,2026-05-15,Online,0
C101688,David,Thompson,APAC,Australia,Individual,2026-02-12,Online,1
C101689,Lucas,Robinson,APAC,Japan,Individual,2023-02-08,Online,0
C101690,James,Smith,North America,Canada,Individual,2024-01-18,In-Store,1
C101691,David,Garcia,Europe,UK,Individual,2022-05-27,Marketplace,1
C101692,Ava,Anderson,Europe,Italy,Individual,2021-02-16,Online,1
C101693,Elizabeth,Taylor,North America,Canada,Individual,2023-02-11,In-Store,1
C101694,Susan,Sanchez,Europe,Germany,Individual,2023-01-10,Online,0
C101695,Lucas,Johnson,North America,Mexico,Individual,2026-06-06,Marketplace,1
C101696,Yuki,Hernandez,North America,Canada,Individual,2025-09-12,In-Store,1
C101697,Charles,Martinez,North America,Canada,Individual,2022-06-06,In-Store,0
C101698,Thomas,Brown,Latin America,Argentina,Enterprise,2024-07-31,Marketplace,1
C101699,Sarah,Jackson,Europe,France,Individual,2024-11-01,Online,1
C101700,Lucas,Sanchez,Latin America,Argentina,Individual,2025-07-20,Online,0
C101701,David,Moore,Europe,Italy,Individual,2021-05-14,Marketplace,1
C101702,James,Perez,North America,Mexico,Individual,2025-08-18,Marketplace,1
C101703,Jennifer,Lewis,Europe,France,Individual,2021-09-05,Online,1
C101704,Ethan,Anderson,Europe,France,Individual,2025-08-03,B2B Direct,1
C101705,Ethan,King,North America,Mexico,Small Business,2024-09-03,Online,1
C101706,Ava,Hernandez,APAC,India,Individual,2022-03-12,Online,1
C101707,Thomas,Martin,North America,Mexico,Individual,2024-04-14,Online,1
C101708,David,Clark,APAC,Australia,Individual,2026-02-02,B2B Direct,1
C101709,William,Anderson,APAC,Singapore,Individual,2022-11-17,Online,1
C101710,Sarah,Williams,North America,Mexico,Individual,2026-07-10,B2B Direct,1
C101711,Mia,Thomas,North America,Mexico,Individual,2022-08-09,In-Store,1
C101712,Michael,Ramirez,APAC,Singapore,Individual,2021-12-17,Online,1
C101713,Sofia,Anderson,Europe,Italy,Individual,2021-05-23,In-Store,0
C101714,Michael,Sanchez,North America,USA,Small Business,2023-08-25,Marketplace,0
C101715,Ava,Clark,Latin America,Chile,Individual,2023-03-15,In-Store,0
C101716,William,Wilson,North America,USA,Small Business,2024-11-22,Online,1
C101717,Elizabeth,Williams,APAC,Japan,Individual,2026-08-02,Online,0
C101718,Noah,Williams,Latin America,Chile,Individual,2025-07-06,Online,0
C101719,Carlos,Thompson,North America,Canada,Small Business,2022-12-19,Online,1
C101720,Barbara,Jones,North America,Canada,Individual,2022-10-05,Online,1
C101721,David,Johnson,North America,Mexico,Small Business,2024-10-24,In-Store,1
C101722,Wei,Johnson,North America,Canada,Individual,2022-05-16,Online,1
C101723,Ethan,Anderson,North America,Canada,Individual,2025-07-04,Online,1
